127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=5.5.1 HTTP/1.0" 200 4186
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/codemirror/codemirror.min.css?ver=5.29.1-alpha-ee20357 HTTP/1.0" 200 15899
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/jquery/ui/draggable.min.js?ver=1.11.4 HTTP/1.0" 200 18847
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5Bchunk_1%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,media-views,wp-color-picker,code-editor&ver=5.5.1 HTTP/1.0" 200 481738
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=jquery-core&ver=5.5.1 HTTP/1.0" 200 96874
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/nav-menu.min.js?ver=5.5.1 HTTP/1.0" 200 22000
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/jquery/ui/droppable.min.js?ver=1.11.4 HTTP/1.0" 200 6242
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/media-models.min.js?ver=5.5.1 HTTP/1.0" 200 14042
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/utils.min.js?ver=5.5.1 HTTP/1.0" 200 1868
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/plupload/moxie.min.js?ver=1.3.5 HTTP/1.0" 200 88108
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/plupload/plupload.min.js?ver=2.1.9 HTTP/1.0" 200 15658
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/plupload/wp-plupload.min.js?ver=5.5.1 HTTP/1.0" 200 5836
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.13-9993131 HTTP/1.0" 200 160453
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=5.5.1 HTTP/1.0" 200 1193
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/api-request.min.js?ver=5.5.1 HTTP/1.0" 200 805
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=5.5.1 HTTP/1.0" 200 907
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5Bchunk_0%5D=editor-buttons&ver=5.5.1 HTTP/1.0" 200 27172
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/media-views.min.js?ver=5.5.1 HTTP/1.0" 200 107269
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/media-editor.min.js?ver=5.5.1 HTTP/1.0" 200 10947
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/media-audiovideo.min.js?ver=5.5.1 HTTP/1.0" 200 12882
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/code-editor.min.js?ver=5.5.1 HTTP/1.0" 200 3099
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/codemirror/codemirror.min.js?ver=5.29.1-alpha-ee20357 HTTP/1.0" 200 585414
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/media-widgets.min.js?ver=5.5.1 HTTP/1.0" 200 14294
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/media-audio-widget.min.js?ver=5.5.1 HTTP/1.0" 200 1470
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/media-gallery-widget.min.js?ver=5.5.1 HTTP/1.0" 200 3796
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/media-image-widget.min.js?ver=5.5.1 HTTP/1.0" 200 2044
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/media-video-widget.min.js?ver=5.5.1 HTTP/1.0" 200 2735
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/editor.min.js?ver=5.5.1 HTTP/1.0" 200 13363
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/text-widgets.min.js?ver=5.5.1 HTTP/1.0" 200 5911
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/codemirror/htmlhint.js?ver=0.9.14-xwp HTTP/1.0" 200 17735
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/codemirror/esprima.js?ver=4.0.0 HTTP/1.0" 200 283149
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/codemirror/csslint.js?ver=1.0.5 HTTP/1.0" 200 366769
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/codemirror/fakejshint.js?ver=2.9.5 HTTP/1.0" 200 1002
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/widgets/custom-html-widgets.min.js?ver=5.5.1 HTTP/1.0" 200 5566
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/image-edit.min.js?ver=5.5.1 HTTP/1.0" 200 11168
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/jquery/ui/slider.min.js?ver=1.11.4 HTTP/1.0" 200 10931
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/jquery/jquery.ui.touch-punch.js?ver=0.2.2 HTTP/1.0" 200 1179
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/iris.min.js?ver=1.0.7 HTTP/1.0" 200 23643
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/load-scripts.php?c=1&load%5Bchunk_0%5D=wp-hooks,heartbeat,customize-base,customize-controls,customize-widgets,accordion,wp-sanitize,customize-nav-menus,imgareaselect,c&load%5Bchunk_1%5D=ustomize-models,customize-views,mce-view&ver=5.5.1 HTTP/1.0" 200 238924
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/hoverIntent.min.js?ver=1.8.1 HTTP/1.0" 200 1130
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-admin/js/color-picker.min.js?ver=5.5.1 HTTP/1.0" 200 3460
127.0.0.1 - - [21/Oct/2020:18:15:24 +0100] "GET /wp-includes/js/tinymce/wp-tinymce.js?ver=49100-20200624 HTTP/1.0" 200 671497
127.0.0.1 - - [21/Oct/2020:18:15:25 +0100] "GET /wp-admin/images/arrows-2x.png HTTP/1.0" 200 863
127.0.0.1 - - [21/Oct/2020:18:15:25 +0100] "POST /?customize_changeset_uuid=14eb9482-98cf-44d0-ac9e-b76fa9f9e89c&customize_theme=cubiqtemplate&customize_messenger_channel=preview-0&customize_autosaved=on HTTP/1.0" 200 35367
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/css/customize-preview.min.css?ver=5.5.1 HTTP/1.0" 200 2854
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-content/themes/cubiqtemplate/style.css?ver=5.5.1 HTTP/1.0" 200 6537
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/js/customize-preview.min.js?ver=5.5.1 HTTP/1.0" 200 10780
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/js/mediaelement/renderers/vimeo.min.js?ver=4.2.13-9993131 HTTP/1.0" 200 6256
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/js/mediaelement/wp-playlist.min.js?ver=5.5.1 HTTP/1.0" 200 3431
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/js/customize-selective-refresh.min.js?ver=5.5.1 HTTP/1.0" 200 10748
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/js/customize-preview-widgets.min.js?ver=5.5.1 HTTP/1.0" 200 7880
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-includes/js/customize-preview-nav-menus.min.js?ver=5.5.1 HTTP/1.0" 200 5054
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-content/themes/cubiqtemplate/assets/css/styles.min.css?ver=5.5.1 HTTP/1.0" 200 738
127.0.0.1 - - [21/Oct/2020:18:15:26 +0100] "GET /wp-content/themes/cubiqtemplate/js/customizer.js?ver=20151215 HTTP/1.0" 404 27372
127.0.0.1 - - [21/Oct/2020:18:15:35 +0100] "POST /wp-admin/admin-ajax.php HTTP/1.0" 404 50
127.0.0.1 - - [21/Oct/2020:18:15:36 +0100] "GET /wp-admin/themes.php HTTP/1.0" 200 48030
127.0.0.1 - - [21/Oct/2020:18:15:37 +0100] "GET /wp-admin/themes.php?action=activate&stylesheet=cubiqtemplate&_wpnonce=2f9aa51eca HTTP/1.0" 302 -
127.0.0.1 - - [21/Oct/2020:18:15:38 +0100] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 48271
127.0.0.1 - - [21/Oct/2020:18:15:41 +0100] "GET / HTTP/1.0" 200 20063
127.0.0.1 - - [21/Oct/2020:18:15:41 +0100] "GET /wp-includes/css/admin-bar.min.css?ver=5.5.1 HTTP/1.0" 200 19324
127.0.0.1 - - [21/Oct/2020:18:15:41 +0100] "GET /wp-content/themes/cubiqtemplate/style.css?ver=5.5.1 HTTP/1.0" 304 -
127.0.0.1 - - [21/Oct/2020:18:16:26 +0100] "POST /wp-cron.php?doing_wp_cron=1603300586.3201119899749755859375 HTTP/1.0" 200 -
